secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,issuer,div_convention,exercise_style,am_set_flag
108105,2019-06-24,SPX 190719C1000000,1,2019-07-19,2019-06-21,C,1000000,1943.0,1945.9,0,20863,1.657172,0.9958,7e-06,6.759951,-52.3805,128142622,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1050000,1,2019-07-19,,C,1050000,1893.1,1896.0,0,0,1.588808,0.995625,8e-06,7.124067,-54.47131,129372767,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1100000,1,2019-07-19,,C,1100000,1843.2,1846.1,0,0,1.523567,0.995441,9e-06,7.502779,-56.5304,128142623,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1150000,1,2019-07-19,,C,1150000,1793.3,1796.2,0,0,1.461154,0.995248,9e-06,7.897197,-58.55756,129372768,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1200000,1,2019-07-19,,C,1200000,1743.4,1746.3,0,0,1.40131,0.995046,1e-05,8.308526,-60.55243,127972882,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1250000,1,2019-07-19,2019-06-21,C,1250000,1693.5,1696.4,0,1,1.34381,0.994833,1.1e-05,8.738048,-62.51407,129372769,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1300000,1,2019-07-19,,C,1300000,1643.6,1646.5,0,0,1.288455,0.994608,1.3e-05,9.18722,-64.44205,127972883,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1350000,1,2019-07-19,,C,1350000,1593.7,1596.5,0,0,1.229826,0.994496,1.3e-05,9.411211,-63.6489,129372770,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1375000,1,2019-07-19,,C,1375000,1568.7,1571.6,0,0,1.203952,0.994375,1.4e-05,9.650831,-64.59349,128192172,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
108105,2019-06-24,SPX 190719C1400000,1,2019-07-19,,C,1400000,1543.8,1546.6,0,0,1.17851,0.994251,1.5e-05,9.896355,-65.52913,127972884,1,1,100,0,,,,,64881510,SPX,9999,1,32768,,A,,CBOE S&P 500 INDEX,I,E,
